"1016_Fluconazole","1016_NoDrug","1038_Fluconazole","1038_NoDrug","1069_Fluconazole","1069_NoDrug","119_Fluconazole","119_NoDrug","128_Fluconazole","128_NoDrug","20_Fluconazole","20_NoDrug","272_Fluconazole","272_NoDrug","31_Fluconazole","31_NoDrug","33_Fluconazole","33_NoDrug","354_Fluconazole","354_NoDrug","385_Fluconazole","385_NoDrug","399_Fluconazole","399_NoDrug","400_Fluconazole","400_NoDrug","476_Fluconazole","476_NoDrug","491_Fluconazole","491_NoDrug","507_Fluconazole","507_NoDrug","521_Fluconazole","521_NoDrug","578_Fluconazole","578_NoDrug","589_Fluconazole","589_NoDrug","590_Fluconazole","590_NoDrug","60_Fluconazole","60_NoDrug","673_Fluconazole","673_NoDrug","674_Fluconazole","674_NoDrug","683_Fluconazole","683_NoDrug","690_Fluconazole","690_NoDrug","701_Fluconazole","701_NoDrug","705_Fluconazole","705_NoDrug","721_Fluconazole","721_NoDrug","731_Fluconazole","731_NoDrug","739_Fluconazole","739_NoDrug","782_Fluconazole","782_NoDrug","783_Fluconazole","783_NoDrug","789_Fluconazole","789_NoDrug","795_Fluconazole","795_NoDrug","801_Fluconazole","801_NoDrug","804_Fluconazole","804_NoDrug","833_Fluconazole","833_NoDrug","837_Fluconazole","837_NoDrug","841_Fluconazole","841_NoDrug","842_Fluconazole","842_NoDrug","869_Fluconazole","869_NoDrug","888_Fluconazole","888_NoDrug","91_Fluconazole","91_NoDrug","933_Fluconazole","933_NoDrug","94_Fluconazole","94_NoDrug","966_Fluconazole","966_NoDrug","972_Fluconazole","972_NoDrug","983_Fluconazole","983_NoDrug"
"YER051W",7.63517558039695,7.12922820550829,7.46350802992031,7.28763664508525,7.77771058545238,7.36795705082292,7.47280619578068,7.35273187681697,7.82193824038364,7.47676825598536,7.86870658991877,7.30404283943992,7.82178218499764,7.44867537559563,7.79742410202688,8.42016196066486,7.72344089562139,7.47171644697923,7.67468049325294,7.31420838232297,7.75471098423924,7.37960108057928,7.92669284035187,7.31499401856424,7.86284161273971,7.29688071146403,7.74242436456124,7.07850950638578,7.71272316606939,7.07463551717841,7.74402954744284,7.43874033610655,7.64554495984609,7.08997599977131,7.34414578586007,7.32051663283941,7.61220406939683,7.15339666930309,7.17837198758667,7.39292212551774,7.91900693181894,7.22419669845129,7.44803475313407,7.11980351852492,7.50001925553336,7.35938733128281,7.30868604528922,7.19311852993116,7.633944910762,7.41779771572446,7.24831012237942,7.26857689455926,7.8176968999622,7.16240650578373,7.68354018130901,7.33750297667227,7.42709982873605,6.84805201614743,7.51053051785064,7.21975421413034,7.37945019488771,7.27046640564097,7.86640514714986,7.28705936959333,7.49005931827287,7.08545656535321,7.62668809049247,7.07308214927941,7.59320839525469,7.31843309626811,7.41888977323084,7.28197841786749,7.69586131141018,7.33845776666339,7.41330690257169,7.2778144541968,7.5323712800039,7.10426512602462,7.75417228588507,7.46701713647748,7.38165302643028,7.20574006599485,7.34119886648549,7.05876863142903,7.96799389182814,7.65845912178528,7.45500537862342,7.23121204235984,7.77634535493379,7.45343722362429,7.62045655094236,7.24285458135775,7.60887221541395,7.32523337616031,7.44812926354234,7.32445446127591
"YER052C",9.87799129799528,10.9918883535649,9.90067043580513,10.2276470417391,9.6158018740246,10.2820455615848,10.0874770549704,10.5427577789795,9.544529873625,10.1309674369028,9.36469997032271,10.1388769404812,10.0667786959186,10.6125412745296,9.62026721082783,10.7466839010302,9.6478482037515,10.3883220509851,10.2194607287202,10.6147837353465,10.2458824263977,10.4398327414606,10.1105826915806,10.9662181262097,9.77213772057918,10.6971241443741,10.0239480653518,11.221958874366,9.64040533738104,11.2192732001682,9.66016699149622,10.3333128848989,9.71361905942908,10.4869018311434,9.96975828468754,10.4922975678192,9.71510540110869,10.2648356063026,10.0605725770169,10.2595685514094,9.4620036735205,10.0693087620646,10.1039690436117,10.6344088750623,9.86014803398963,10.8169122468731,10.1528078734526,10.4096777060421,9.74628740160566,10.8349019310511,9.71530899810118,10.8121521190883,9.40137145606301,10.4442764167011,9.98869467430512,10.4114173291857,9.81301133729444,10.432720397594,9.80328235189919,10.1850746054108,10.3361311253665,10.610277067821,9.56620045653472,10.6651599191239,9.80422049628328,10.4519580115006,9.76998209011563,10.4496271031515,9.67568649237815,10.4677536216043,10.02037826934,10.1477278258513,10.1295979229228,10.5804562303514,10.1321872910901,10.5062003432219,9.92343537395807,11.0935138148472,9.8783066792276,10.8063206703274,11.1166938546184,11.1775660732732,10.9874035620365,11.1414740779936,10.132427085961,10.3950455100115,9.71433178304252,10.0819278052321,9.3992740947726,10.1862708490152,9.58042572674993,10.0774105318423,9.66307950554505,10.7785295557444,9.56523725469741,9.97730553479393
"YER053C",9.03790902328329,8.23468320536391,8.24489723420679,8.30619749530771,9.04833367833133,8.65340610139856,9.64786881278207,10.1741752781383,9.45887607472204,9.81767472230317,9.40372007134201,9.35321523213331,8.93702881347181,8.8855768655089,9.49065353669193,10.9277800002161,9.1671072871039,9.68534537934648,9.00821301910914,8.68559423610155,9.1045127120047,8.16030061115353,9.18190966601722,9.17209735890027,9.90654476069474,8.63435235115065,9.78114412667881,8.13866165971229,9.12353198634049,8.11635206993634,9.56607423528183,8.56002056952767,8.43853599533737,8.17628041804553,8.78008588303616,8.33533697949919,9.03211944507872,8.00223404739024,8.72901581299437,8.78369400538307,9.7458855977889,9.70370558019016,8.48661662177478,8.30428591484822,8.91702820497304,7.47858021782721,8.29488563008246,8.24689009054403,9.37728619713076,8.45797475790589,9.12150923953616,8.61404913776886,9.57499244883478,8.56342920258219,8.75798400522486,8.11718874396491,8.17119791749911,8.19354744939957,8.44620756096918,8.43787687334512,8.23800786352838,8.01005606041819,9.45908523392738,8.02589526395408,8.52063668608134,8.00187680637255,8.98538877474696,8.2086998651197,8.48842678286635,8.34483571365176,8.05822874571475,8.13145484940336,8.54523262708789,8.39719073230735,8.7205784791452,8.57944059561802,9.22000537069892,7.53793359989724,8.14950452858439,8.40122681694531,9.97417110781799,9.66062650542333,9.04292148210163,9.41879448893496,10.6721214741047,10.5153631650877,7.74287050909696,7.72434649120316,9.19155925637223,9.68916094212575,7.92543357975434,8.00364617396446,9.05977613588006,9.05213467757653,8.07382552418066,8.01000667190337
"YER053C-A",8.60738208680919,8.09251723997193,7.44298079956306,8.25071664718065,8.3606182265831,7.83023761266103,8.42554355753396,9.65736637824457,9.13907648722208,9.70633023250215,8.78896344959229,8.85698661107202,7.80124421501225,8.21896772298334,8.30106046835575,8.86235396555754,8.34761337060256,8.72955075802446,8.13863225894068,8.62151985740664,8.36213608753004,8.71265817090168,9.20323100101451,9.27755450301729,9.81462893186336,9.28150594295816,9.26878156561985,8.58391449490392,7.92823246869575,8.00347403182143,8.19007836813238,8.1552247823184,7.59124741804422,8.04184337174425,8.8443473842639,9.10652424479457,8.47149209715154,8.26438145703196,7.72248128991498,8.13510416962134,9.50139336157431,9.56189727697546,7.69463957060549,8.54943745985879,8.46275187676443,8.20896389687074,7.09577537003865,7.65122477725013,7.8828362451148,8.04040089558019,8.38638289447742,8.98544380963604,8.71589459192391,8.81849751373972,7.60293324626516,8.01536136813066,8.36700547243202,9.118541740362,7.06406479595362,7.71621019923684,7.78061909288897,8.44685427196518,9.12243966238073,7.82816475391305,7.8832632007087,8.1732157671371,8.75590642380218,8.87891424678813,7.9899626871296,8.38931351560249,7.03367101531117,7.74104856310069,8.0603632009964,8.39051844528327,8.75512229470541,9.62628769067627,8.36801091368095,7.50004540900556,7.20610166284146,7.28328249277245,10.3766349358521,10.2773659662199,8.97798404581793,9.82449885536682,10.0639404700658,10.034385230988,6.6823125707797,7.79221779609536,8.81326497039101,9.5171022817844,7.14459175997554,7.97625154966206,9.16566938079419,9.24443067143218,7.33417569774486,8.43478992879927
"YER054C",6.38870742339799,5.79910722940316,7.0115443476247,6.99304110364205,7.27436621617965,7.55822843018303,7.47280619578068,7.65366957099544,6.83752168086414,6.92043135948203,6.37690135863404,6.9865519952105,7.10416299832186,6.38707717687275,6.64136700531242,8.78183638270584,6.17071516226141,6.36152466934039,7.3794638508162,5.90647265216736,7.1738934400538,5.84695690136105,7.28997207359134,6.67629393507503,8.93185193598049,6.69297225410182,7.65295047855773,5.55638382935736,6.88064274626,6.00598412130798,7.85463960561825,6.34209045054324,6.16353478240266,5.72607620654467,5.77924526556393,6.18847836933626,6.34327887090095,5.74966381616189,6.31517335765275,6.33766606699578,6.52654221453601,6.91612632584862,6.10249258265836,6.12863605755906,6.13970197944961,5.71797971373544,5.87280370336163,6.477639105864,6.62951861268749,6.28293927560575,7.03008401569971,6.86664415016193,6.7197600609075,6.43587271898921,6.47245426686634,6.54258150400283,5.91489184494213,6.64235957853088,6.52638189659377,7.15343775558068,5.89374903553512,6.26020780149813,6.75187882678997,6.80811780745653,6.10852195234335,6.3679015673742,6.09969485158105,6.00391443071334,6.23319555121385,6.04058281053602,5.75451441211706,6.59924591861817,6.24682827303928,5.99808251384955,6.47524208705584,6.89384665714406,6.20634222327841,5.41102049083915,6.07591228635037,6.61550242210251,7.4202494521908,6.74435123356444,6.38934254975408,6.68841581523182,9.27099383038793,7.72217299331972,5.61794353879204,6.54169555204297,6.77148695063863,7.08215411448905,5.84012977519474,6.71739861159699,7.06472846874146,7.58305894915652,6.54822536564878,7.07740815999031
"YER055C",11.679671881179,12.4683083585944,11.661626673062,11.9337525251934,11.600988273588,12.1310171443994,11.5528527333749,12.1118401588315,11.244410474077,12.0194727939336,10.8949369202979,11.3955912024416,10.960447640228,11.7834543660014,11.2259156807318,12.317461910617,11.5153855330852,12.0889215167959,11.0687869511226,11.903195856241,11.6348547138841,11.9100315525612,10.988197300878,11.9833361336064,10.7622131609355,11.8155493598735,10.9183942916805,11.8693295362561,11.0437331656932,12.1423097816486,11.0527760940176,11.9446733356846,11.1153687384408,11.9006275196725,11.5988905947091,12.0453759486093,11.1770828647884,11.8542537884135,11.1592149763741,11.9239200543432,11.2245704095732,11.9131560527986,11.4076907314163,12.1028732743075,11.0518528143956,12.0075832411481,11.4206428240296,11.8325192732751,10.9312318284625,12.0614404284818,11.0817405758922,12.1027376411692,10.6234593880863,11.8933852529413,11.380883836343,11.9379992630998,11.2892492914528,11.8146474919699,11.1556584380052,11.6293967072383,11.7447032116302,12.1190315874344,10.8853819836437,12.0649452447167,11.3370280407052,11.8780794097262,11.2846288572126,12.0393674792866,11.2169199830669,11.9663790193671,11.6912576363748,11.8392133551311,11.6570885339439,12.2761519055104,11.4695689278405,11.9568640630986,11.2741657737371,12.1855255939388,11.5913911794024,12.2437404179365,11.691345695927,11.6052885926012,12.0074334774631,11.8745364793384,11.4534077576265,11.7500387173044,11.7833662535358,11.9035052317233,11.2317528517536,11.8409287905025,11.5768958916167,11.6574280193554,11.4712496024391,12.115177393765,11.5637550625382,11.7062540654922
"YER056C",10.9713619857297,11.6808598037727,10.9035391066449,11.4119846700667,10.8272511330166,11.3743487803728,11.0253600485977,11.342047528143,11.0778854153745,11.2592602064573,10.9549141843763,11.3724970789038,10.6652887196525,11.1338495165881,10.9270689241193,12.22946145417,11.2205376209779,11.3333863221985,10.6484139903378,11.1543393225594,10.3692761265772,11.209652137881,10.0542233498641,11.115217863285,9.9855323954116,11.2944218462061,10.725789370192,11.5647078802719,10.3362853570907,11.7784952964806,10.2499849919257,11.170704366095,10.4665449597094,11.4084670390689,10.5692515190003,11.2590007687409,10.4880671197536,11.4393594898939,10.6314333639386,11.2604313698474,10.4411103017013,11.3369952425098,10.8555555878309,11.6767321026662,10.7473093049071,11.5225875530693,10.9698155814096,11.5119322009468,10.26845631052,11.2385152812883,10.3417593434444,11.357441294305,9.90136865258536,11.295378759066,10.5949193340588,11.5744982425672,10.6750510048375,11.4780032257066,10.6425780427809,11.2152947660152,10.9193266807492,11.5540844824345,10.2213394364144,11.483674970686,10.6968110124985,11.5734216186327,10.5493973229458,11.50733749688,10.779115297252,11.3064119667025,11.3117250139973,11.4427102151275,10.8450526334252,11.4589320252226,10.6107728279316,11.279801107362,10.6443037239765,11.5356323232912,11.0114931330053,11.5302294461814,11.2323843048016,11.236108815997,11.297096063451,11.3617328802589,10.7644090929681,11.1050353141866,11.2197875536285,11.5892181650443,11.1258588092333,11.2198912518156,11.2020760306699,11.4283620359239,10.4328363749124,11.2633902781124,11.0010634930251,11.2776211351601
"YER056C-A",11.0626672310705,11.7669176920432,11.2585112366877,11.5865378198191,10.9930454679213,11.4812726343548,10.7934141908542,11.1565289567132,10.7274104635049,11.2141900126568,10.4562543048986,10.9837415762204,10.7117269206931,11.1488159489752,10.587308461822,11.4108198316504,10.7745332177871,11.1515839690865,10.6327930615935,11.3838883494053,11.0067285854945,11.3941380169947,10.6131397377649,11.2548552440561,10.5252585296097,11.2907279405411,10.6733333296357,11.3208994185804,10.8789774318329,11.5959032672858,10.5970059894021,11.3765650050863,10.9229209127503,11.5506923420341,11.1853594240559,11.469440011206,10.9682025809485,11.4836456081193,11.0699716695054,11.5168536209949,10.4079422374061,11.2321024640292,11.00264963448,11.6203761413837,10.7100652136049,11.5067967356919,11.1989894208148,11.5242763497065,10.5542187679612,11.3566304731354,10.6910530668267,11.199890555751,10.3529536996371,11.4966148855452,10.7229227796085,11.5039909403993,11.1791735439299,11.6016608999497,10.9832055748045,11.4997156872576,11.1425646764396,11.650177141027,10.4056708832703,11.4784251575131,11.0407350106124,11.6295663931551,10.8528956221629,11.6596073512206,10.9946775652258,11.523489999215,11.2117229226416,11.6112506249631,11.0518216456884,11.5798913010056,10.9588608559514,11.5557088088432,10.7299623780049,11.3334551090522,11.0860366333863,11.4418679735675,10.9307275274357,11.0180346959539,11.0337571641148,11.0823004638423,10.3514178993345,10.8369403960539,11.4694879925039,11.6975223905153,10.7728699137536,11.2610900426361,11.3527505598104,11.4996607304836,10.8186317518029,11.2952248242517,11.2927153182645,11.6023307445903
"YER057C",9.31592998873803,9.45732661099219,9.32390812060551,9.09176867197586,9.22698361052409,9.41986370173645,9.50951809531856,9.55456496077946,9.49697721713441,9.34432414708881,9.48831316313097,9.11810322373515,8.89576169524434,8.91239123137352,9.39865937099471,10.0261039308877,9.39087970398407,9.43688655663581,8.95004583124085,9.07333644968048,9.33980409569453,9.3122551950819,9.37463690598717,9.3800349494881,9.28617043930038,9.02098710462186,9.44226389153896,9.06729526953752,9.50787322778224,9.3081595412436,9.37948984895949,9.51035342189508,9.34014984467499,9.10942527973328,9.55052273339705,9.28631350091116,9.7232504703273,9.38683369987894,9.52221274126935,9.57948780628269,9.61348998287547,9.43130635791423,9.059153276868,9.03281662903394,9.27779817936294,9.17337541317172,9.39313078719713,9.23625823652775,9.75564832663607,9.71003081671627,9.41785099309855,9.39481603656337,9.25366998957375,9.09592561733216,9.1515872860124,9.10915309369508,9.19765665450883,9.19480855729162,9.16009687963469,9.24593010774629,9.07161287846212,9.10076827166874,9.40238744254249,9.3117112214826,9.14019015693121,9.09522186498794,9.33738826977959,9.1888553023756,9.30098889839949,9.43639929042094,9.31813931661956,9.31770291049467,9.38180390459153,9.22661212634168,9.03357922600636,8.96671036766217,9.4393862937322,9.43488576433199,9.2064515238326,9.39817489989091,9.45149061703137,9.21946423252842,9.45552613711743,9.18346247402366,9.49007621391812,9.52491017852157,9.30588363989537,9.26348932516177,9.46101228785805,9.27646351968814,9.27978267807618,9.19084295886455,9.43956442198192,9.35067870984598,9.28934394891714,9.23002079112962
"YER058W",6.61740418840709,6.71239697835311,6.68160156524909,6.10907550463417,6.62339281208631,6.67864848152178,7.32545467318616,7.38947975850398,6.83752168086414,7.08688216843224,6.67971549013913,6.42829192198697,6.49476319825902,6.96467201088188,6.72407918729767,7.68340680905696,6.90950341518954,6.68195253270735,6.74101029201382,6.78695289607383,7.02268557367404,6.6617562642002,7.07371093800188,7.26079148227775,7.18225799847431,7.05738321019566,6.79162375671106,6.82333153063818,6.95553754068852,7.01186983752485,6.96909595734818,6.86962626799581,6.40839697928904,6.64133227358012,6.94297435017756,6.9646967266137,6.52208730530076,6.51845988254041,6.65704978797932,7.0552631036951,6.85551089556572,6.90331933366964,6.6185384230223,6.94122121672911,6.33173449530191,6.6362969966583,6.60043377000486,6.70088954019459,6.42120921044416,6.92327357413862,6.68418407873825,6.87767094302878,6.53866343386542,6.47205700581169,6.57908502453764,6.73849593453399,6.40076284254773,6.6103382334982,6.6359847913535,7.13062514006727,6.32908057997899,6.47460376052345,6.72710040581,6.50619222760206,6.46339432946475,6.75860764782511,6.34943137126691,6.4467472711418,6.4296972037237,6.81057555577071,6.42834613781533,6.77596639877651,6.54997135356124,7.02816974706637,6.41762758183508,6.62652020495682,6.42896490866057,6.57138888912543,6.23626937239644,6.82410108192778,8.55152292752817,8.35803575668333,8.83860808470741,8.60321465350206,8.96501482379779,8.67742777164922,6.56124817253345,6.62803396174151,6.944865732186,7.14441704972794,6.56587278845189,6.64868868033195,6.53421922669858,6.56028471173629,6.75639765555098,6.94155179922098
"YER059W",7.12823588389121,7.77182737025546,7.39033166320758,7.56843474575423,7.24333858231064,7.56630266531612,7.62045252289662,7.62319661632626,7.21704811913491,7.41579698481794,7.29739244595866,7.41661922121932,7.64089626101702,7.31650113220535,7.19706732714983,8.60588988831721,7.23846732568803,7.70529780727798,7.52271094235076,7.52597613660584,7.69473309016358,7.30739441984809,7.47059699460667,7.54379246898001,7.69040821625112,7.27982539934311,7.43231811807041,7.32907513752698,7.39155991801932,7.57056113752983,7.53383168475672,7.48565223459738,7.02036226958518,7.24578234480365,7.19879802852869,7.23957221406043,7.1791400748443,7.32016906875689,7.12506918831912,7.25167828533363,7.45762596029296,7.5360702228932,7.23902389668371,7.24262714445786,7.1578840409117,7.13545260966806,7.55563036026733,7.36884778160231,7.3490931711107,7.68312071456808,7.55633119202136,7.41117967750895,7.50941322209686,7.45712014396033,7.30936838700115,7.33750297667227,7.1269030361177,7.4054629751185,7.46729726487687,7.70087844475599,7.2434630642502,7.51805763285769,7.20921713998148,7.62185775720738,7.3127374805218,7.42928000174772,7.26977117878343,7.24855511414431,7.198398974824,7.44757367197613,7.26040734752537,7.50529115374367,7.14315662737096,7.51518807314301,7.22783573031325,7.59845425013673,7.37538465755093,7.88484598704109,7.31001267806562,7.84369097386117,7.85936207706597,8.03727617474812,7.76593633868475,7.88787378876661,8.03100983646715,7.97538327546657,7.17795037479248,7.36642142915152,7.36519589750841,7.57851955232801,7.21083392683306,7.58970783723507,7.38686205469859,7.78287015293108,7.21030117700028,7.43774584339099
